country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollution_range,update_hour,pollution_category
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2026-05-31 10:00:00,17.37206,78.50864,NH3,2.0,3.0,2.0,1.0,10,Good
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-05-31 10:00:00,18.9767,72.838,PM2.5,17.0,37.0,26.0,20.0,10,Good
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-05-31 10:00:00,18.9767,72.838,NH3,1.0,4.0,2.0,3.0,10,Good
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2026-05-31 10:00:00,18.9767,72.838,CO,42.0,56.0,46.0,14.0,10,Good
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-05-31 10:00:00,17.528544,78.286195,SO2,1.0,46.0,20.0,45.0,10,Good
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",2026-05-31 10:00:00,19.11074,72.86084,PM2.5,16.0,38.0,24.0,22.0,10,Good
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-05-31 10:00:00,17.528544,78.286195,CO,22.0,31.0,26.0,9.0,10,Good
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-05-31 10:00:00,19.0364585,72.8954371,NO2,6.0,24.0,14.0,18.0,10,Good
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-05-31 10:00:00,17.417094,78.457437,NO2,11.0,17.0,13.0,6.0,10,Good
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-05-31 10:00:00,19.0364585,72.8954371,NH3,9.0,15.0,12.0,6.0,10,Good
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-05-31 10:00:00,17.417094,78.457437,NH3,3.0,4.0,3.0,1.0,10,Good
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-05-31 10:00:00,19.0364585,72.8954371,CO,32.0,40.0,37.0,8.0,10,Good
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-05-31 10:00:00,17.417094,78.457437,CO,10.0,102.0,14.0,92.0,10,Good
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-05-31 10:00:00,19.0364585,72.8954371,OZONE,5.0,45.0,9.0,40.0,10,Good
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2026-05-31 10:00:00,17.349694,78.451437,PM2.5,18.0,62.0,38.0,44.0,10,Good
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2026-05-31 10:00:00,19.10078,72.87462,PM10,21.0,38.0,29.0,17.0,10,Good
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2026-05-31 10:00:00,19.10078,72.87462,SO2,7.0,8.0,7.0,1.0,10,Good
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",2026-05-31 10:00:00,17.349694,78.451437,CO,2.0,45.0,35.0,43.0,10,Good
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-05-31 10:00:00,27.23711,78.01936,PM10,38.0,156.0,76.0,118.0,10,Moderate
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2026-05-31 10:00:00,19.083694,72.920967,PM2.5,31.0,44.0,36.0,13.0,10,Good
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-05-31 10:00:00,27.23711,78.01936,CO,18.0,20.0,19.0,2.0,10,Good
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2026-05-31 10:00:00,19.083694,72.920967,CO,22.0,28.0,23.0,6.0,10,Good
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2026-05-31 10:00:00,19.215859,72.831718,PM2.5,14.0,39.0,27.0,25.0,10,Good
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",2026-05-31 10:00:00,27.106972,78.000111,PM10,19.0,69.0,44.0,50.0,10,Good
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2026-05-31 10:00:00,27.19865833,78.00598056,NO2,9.0,11.0,10.0,2.0,10,Good
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2026-05-31 10:00:00,27.19865833,78.00598056,SO2,19.0,20.0,20.0,1.0,10,Good
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-05-31 10:00:00,27.19412,77.96237,NO2,20.0,20.0,20.0,0.0,10,Good
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-05-31 10:00:00,27.19412,77.96237,SO2,12.0,14.0,13.0,2.0,10,Good
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-05-31 10:00:00,27.19412,77.96237,CO,8.0,16.0,10.0,8.0,10,Good
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",2026-05-31 10:00:00,19.0863,72.8888,SO2,29.0,29.0,29.0,0.0,10,Good
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2026-05-31 10:00:00,27.169338,78.03582,OZONE,1.0,50.0,11.0,49.0,10,Good
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2026-05-31 10:00:00,19.19709,72.82204,PM10,38.0,105.0,67.0,67.0,10,Moderate
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-05-31 10:00:00,27.19862,77.92066,CO,6.0,9.0,6.0,3.0,10,Good
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-05-31 10:00:00,28.964949,77.278761,PM2.5,28.0,103.0,56.0,75.0,10,Moderate
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-05-31 10:00:00,28.964949,77.278761,NO2,38.0,47.0,44.0,9.0,10,Good
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-05-31 10:00:00,28.38910936,79.42963708,NH3,1.0,1.0,1.0,0.0,10,Good
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",2026-05-31 10:00:00,19.175,72.9419,PM10,1.0,1.0,1.0,0.0,10,Good
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2026-05-31 10:00:00,18.897756,72.81332,PM2.5,13.0,79.0,31.0,66.0,10,Good
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2026-05-31 10:00:00,27.168897,78.37696,NO2,17.0,17.0,17.0,0.0,10,Good
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2026-05-31 10:00:00,19.1375,72.915056,NO2,7.0,7.0,7.0,0.0,10,Good
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2026-05-31 10:00:00,27.1594,78.3953,PM10,21.0,103.0,42.0,82.0,10,Good
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2026-05-31 10:00:00,27.1594,78.3953,CO,21.0,40.0,37.0,19.0,10,Good
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",2026-05-31 10:00:00,19.060498,72.923356,PM2.5,9.0,45.0,25.0,36.0,10,Good
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.694528,77.494705,PM10,32.0,199.0,66.0,167.0,10,Moderate
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.694528,77.494705,NH3,4.0,12.0,6.0,8.0,10,Good
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.646233,77.358075,CO,18.0,52.0,40.0,34.0,10,Good
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2026-05-31 10:00:00,19.047,72.8746,PM10,20.0,76.0,55.0,56.0,10,Moderate
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-05-31 10:00:00,21.152875,79.0517531,NH3,3.0,3.0,3.0,0.0,10,Good
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-05-31 10:00:00,26.730136,83.433859,SO2,40.0,41.0,40.0,1.0,10,Good
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2026-05-31 10:00:00,21.152875,79.0517531,OZONE,10.0,53.0,25.0,43.0,10,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-05-31 10:00:00,28.47272,77.482,NO2,10.0,49.0,19.0,39.0,10,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-05-31 10:00:00,28.557054,77.453663,NH3,10.0,13.0,11.0,3.0,10,Good
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-05-31 10:00:00,28.725645,77.749675,PM2.5,25.0,62.0,41.0,37.0,10,Good
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2026-05-31 10:00:00,20.0073285,73.7762427,NO2,5.0,5.0,5.0,0.0,10,Good
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2026-05-31 10:00:00,20.0073285,73.7762427,NH3,3.0,3.0,3.0,0.0,10,Good
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-05-31 10:00:00,28.725645,77.749675,OZONE,14.0,42.0,17.0,28.0,10,Good
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2026-05-31 10:00:00,20.021503,73.813844,PM2.5,27.0,49.0,36.0,22.0,10,Good
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2026-05-31 10:00:00,20.021503,73.813844,NO2,1.0,3.0,2.0,2.0,10,Good
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2026-05-31 10:00:00,19.95022,73.73148,NO2,1.0,3.0,2.0,2.0,10,Good
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-05-31 10:00:00,26.428282,80.327067,PM10,34.0,142.0,68.0,108.0,10,Moderate
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2026-05-31 10:00:00,19.9591346,73.7788008,PM10,19.0,89.0,47.0,70.0,10,Good
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2026-05-31 10:00:00,19.9591346,73.7788008,NH3,2.0,3.0,3.0,1.0,10,Good
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2026-05-31 10:00:00,19.9591346,73.7788008,OZONE,9.0,26.0,11.0,17.0,10,Good
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-05-31 10:00:00,26.4703136,80.3229863,PM10,20.0,54.0,31.0,34.0,10,Good
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2026-05-31 10:00:00,19.090337,73.014232,SO2,3.0,10.0,4.0,7.0,10,Good
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB",2026-05-31 10:00:00,28.61119,77.34206,OZONE,44.0,214.0,75.0,170.0,10,Moderate
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",2026-05-31 10:00:00,19.008751,73.01662,NH3,7.0,7.0,7.0,0.0,10,Good
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-05-31 10:00:00,28.2348927,77.8683002,NH3,1.0,1.0,1.0,0.0,10,Good
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-05-31 10:00:00,28.2348927,77.8683002,OZONE,18.0,23.0,22.0,5.0,10,Good
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-05-31 10:00:00,26.766433,80.927299,SO2,29.0,30.0,29.0,1.0,10,Good
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-05-31 10:00:00,22.7605581,88.3617589,CO,18.0,44.0,22.0,26.0,10,Good
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-05-31 10:00:00,28.38910936,79.42963708,OZONE,18.0,44.0,22.0,26.0,10,Good
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-05-31 10:00:00,28.406963,77.849831,PM10,26.0,236.0,66.0,210.0,10,Moderate
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-05-31 10:00:00,28.406963,77.849831,SO2,4.0,17.0,11.0,13.0,10,Good
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-05-31 10:00:00,16.5150833,80.5181667,CO,3.0,56.0,29.0,53.0,10,Good
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-05-31 10:00:00,28.4227,77.0667,SO2,1.0,1.0,1.0,0.0,10,Good
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2026-05-31 10:00:00,27.168897,78.37696,PM2.5,9.0,40.0,21.0,31.0,10,Good
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-05-31 10:00:00,23.508764,87.35444,OZONE,18.0,42.0,20.0,24.0,10,Good
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-05-31 10:00:00,13.20488,79.097889,NO2,32.0,34.0,33.0,2.0,10,Good
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",2026-05-31 10:00:00,29.14056,75.744941,SO2,6.0,23.0,11.0,17.0,10,Good
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2026-05-31 10:00:00,29.8006,76.4155,PM2.5,33.0,241.0,96.0,208.0,10,Moderate
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",2026-05-31 10:00:00,16.711754,81.092095,NO2,14.0,36.0,22.0,22.0,10,Good
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.646233,77.358075,PM2.5,17.0,64.0,40.0,47.0,10,Good
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.646233,77.358075,PM10,44.0,266.0,92.0,222.0,10,Moderate
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-05-31 10:00:00,22.06047,88.109737,OZONE,24.0,58.0,28.0,34.0,10,Good
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-05-31 10:00:00,22.629801,88.352017,PM2.5,29.0,73.0,49.0,44.0,10,Good
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",2026-05-31 10:00:00,16.316553,80.413302,SO2,10.0,12.0,11.0,2.0,10,Good
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-05-31 10:00:00,29.6953,77.0027,SO2,1.0,138.0,23.0,137.0,10,Good
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",2026-05-31 10:00:00,16.186555,81.13219,PM2.5,45.0,61.0,55.0,16.0,10,Moderate
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-05-31 10:00:00,22.554954,88.292568,OZONE,6.0,21.0,7.0,15.0,10,Good
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-05-31 10:00:00,22.6025571,88.3105664,PM2.5,1.0,72.0,34.0,71.0,10,Good
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.685382,77.453839,OZONE,38.0,95.0,44.0,57.0,10,Good
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2026-05-31 10:00:00,28.6603346,77.3572563,CO,7.0,46.0,11.0,39.0,10,Good
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",2026-05-31 10:00:00,14.438164,79.966814,NH3,5.0,6.0,6.0,1.0,10,Good
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-05-31 10:00:00,26.730136,83.433859,PM10,1.0,92.0,51.0,91.0,10,Moderate
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2026-05-31 10:00:00,16.9872867,81.7363176,PM2.5,15.0,79.0,34.0,64.0,10,Good
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",2026-05-31 10:00:00,28.060249,76.113115,PM2.5,58.0,126.0,83.0,68.0,10,Moderate
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-05-31 10:00:00,22.5687319,88.2797276,NO2,23.0,84.0,47.0,61.0,10,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-05-31 10:00:00,28.47272,77.482,CO,17.0,39.0,29.0,22.0,10,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-05-31 10:00:00,28.47272,77.482,OZONE,21.0,136.0,48.0,115.0,10,Good
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",2026-05-31 10:00:00,28.060249,76.113115,SO2,2.0,3.0,3.0,1.0,10,Good
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-05-31 10:00:00,13.67,79.35,CO,11.0,27.0,17.0,16.0,10,Good
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",2026-05-31 10:00:00,28.060249,76.113115,OZONE,11.0,54.0,17.0,43.0,10,Good
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-05-31 10:00:00,22.5367507,88.3638022,NO2,25.0,46.0,36.0,21.0,10,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-05-31 10:00:00,28.557054,77.453663,CO,22.0,61.0,29.0,39.0,10,Good
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-05-31 10:00:00,13.615387,79.40923,OZONE,41.0,42.0,41.0,1.0,10,Good
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-05-31 10:00:00,22.58157048,88.41002457,NH3,5.0,6.0,6.0,1.0,10,Good
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-05-31 10:00:00,22.55664,88.342674,PM2.5,37.0,76.0,50.0,39.0,10,Good
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-05-31 10:00:00,16.536107,80.594233,OZONE,15.0,91.0,50.0,76.0,10,Good
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-05-31 10:00:00,22.55664,88.342674,CO,20.0,43.0,33.0,23.0,10,Good
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-05-31 10:00:00,25.4547,78.6039,CO,6.0,10.0,8.0,4.0,10,Good
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",2026-05-31 10:00:00,29.432304,76.972765,PM2.5,16.0,312.0,80.0,296.0,10,Moderate
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-05-31 10:00:00,25.4547,78.6039,OZONE,4.0,7.0,5.0,3.0,10,Good
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",2026-05-31 10:00:00,16.486692,80.699436,SO2,14.0,24.0,19.0,10.0,10,Good
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-05-31 10:00:00,16.509717,80.612222,PM2.5,40.0,335.0,86.0,295.0,10,Moderate
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-05-31 10:00:00,26.428282,80.327067,SO2,16.0,40.0,24.0,24.0,10,Good
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2026-05-31 10:00:00,16.509717,80.612222,CO,23.0,36.0,25.0,13.0,10,Good
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-05-31 10:00:00,29.5364,75.0158,PM10,12.0,500.0,69.0,488.0,10,Moderate
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-05-31 10:00:00,22.51106,88.35142,PM2.5,15.0,41.0,23.0,26.0,10,Good
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-05-31 10:00:00,29.5364,75.0158,NH3,11.0,15.0,13.0,4.0,10,Good
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-05-31 10:00:00,29.5364,75.0158,SO2,1.0,21.0,7.0,20.0,10,Good
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-05-31 10:00:00,26.4703136,80.3229863,OZONE,2.0,61.0,14.0,59.0,10,Good
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-05-31 10:00:00,17.72,83.3,CO,3.0,44.0,25.0,41.0,10,Good
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",2026-05-31 10:00:00,29.0272,77.0621,SO2,12.0,13.0,13.0,1.0,10,Good
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-05-31 10:00:00,22.5448082,88.3403691,CO,37.0,57.0,46.0,20.0,10,Good
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-05-31 10:00:00,30.1480566,77.2893471,NO2,11.0,20.0,15.0,9.0,10,Good
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2026-05-31 10:00:00,27.103358,93.679645,OZONE,6.0,7.0,6.0,1.0,10,Good
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-05-31 10:00:00,30.1480566,77.2893471,OZONE,22.0,53.0,30.0,31.0,10,Good
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-05-31 10:00:00,28.2348927,77.8683002,SO2,9.0,10.0,10.0,1.0,10,Good
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-05-31 10:00:00,26.10887,91.589544,PM10,13.0,61.0,32.0,48.0,10,Good
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-05-31 10:00:00,26.10887,91.589544,NH3,3.0,4.0,4.0,1.0,10,Good
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-05-31 10:00:00,26.906111,80.948222,PM2.5,44.0,99.0,66.0,55.0,10,Moderate
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-05-31 10:00:00,26.10887,91.589544,OZONE,31.0,38.0,37.0,7.0,10,Good
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2026-05-31 10:00:00,23.80569,86.44268,PM2.5,1.0,50.0,18.0,49.0,10,Good
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2026-05-31 10:00:00,23.80569,86.44268,NO2,92.0,117.0,97.0,25.0,10,Moderate
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-05-31 10:00:00,26.90723,80.98579,CO,12.0,18.0,14.0,6.0,10,Good
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2026-05-31 10:00:00,26.181742,91.78063,NH3,1.0,1.0,1.0,0.0,10,Good
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-05-31 10:00:00,26.8458805,80.9365541,PM10,57.0,88.0,69.0,31.0,10,Moderate
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2026-05-31 10:00:00,26.181742,91.78063,OZONE,57.0,88.0,69.0,31.0,10,Moderate
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-05-31 10:00:00,26.8458805,80.9365541,SO2,3.0,11.0,5.0,8.0,10,Good
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-05-31 10:00:00,26.446912,91.439057,PM2.5,16.0,87.0,57.0,71.0,10,Moderate
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2026-05-31 10:00:00,26.83399722,80.8917361,SO2,1.0,24.0,6.0,23.0,10,Good
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2026-05-31 10:00:00,26.446912,91.439057,SO2,1.0,8.0,7.0,7.0,10,Good
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",2026-05-31 10:00:00,15.888653,74.541751,NO2,15.0,52.0,34.0,37.0,10,Good
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-05-31 10:00:00,28.999264,77.7590354,PM10,26.0,298.0,72.0,272.0,10,Moderate
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-05-31 10:00:00,24.82827,92.79525,PM2.5,25.0,44.0,30.0,19.0,10,Good
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-05-31 10:00:00,24.82827,92.79525,NO2,16.0,16.0,16.0,0.0,10,Good
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-05-31 10:00:00,24.82827,92.79525,NH3,1.0,1.0,1.0,0.0,10,Good
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-05-31 10:00:00,28.999264,77.7590354,SO2,15.0,22.0,18.0,7.0,10,Good
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-05-31 10:00:00,28.999264,77.7590354,OZONE,60.0,168.0,77.0,108.0,10,Moderate
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-05-31 10:00:00,26.987634,94.636574,PM2.5,19.0,44.0,30.0,25.0,10,Good
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-05-31 10:00:00,26.987634,94.636574,PM10,30.0,43.0,38.0,13.0,10,Good
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2026-05-31 10:00:00,28.9535882,77.7622941,NH3,1.0,1.0,1.0,0.0,10,Good
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",2026-05-31 10:00:00,12.9352049,77.6814488,NO2,4.0,23.0,8.0,19.0,10,Good
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2026-05-31 10:00:00,28.9535882,77.7622941,OZONE,33.0,100.0,48.0,67.0,10,Good
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2026-05-31 10:00:00,29.06351,77.709723,NO2,33.0,100.0,48.0,67.0,10,Good
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2026-05-31 10:00:00,12.951913,77.539784,NH3,4.0,4.0,4.0,0.0,10,Good
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2026-05-31 10:00:00,29.06351,77.709723,SO2,3.0,59.0,22.0,56.0,10,Good
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2026-05-31 10:00:00,28.83526,78.7446,PM10,25.0,88.0,43.0,63.0,10,Good
